date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:17%20GMT	https://web.archive.org/web/20180825180224js_/http://ayadrezk.com/users/js/retina.min.js	js/retina.min-3.js	(from https://web.archive.org/web/20180825180224/http://ayadrezk.com/our-services-8)
11:29:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:18%20GMT	https://web.archive.org/web/20180825180224js_/http://ayadrezk.com/users/js/custom.js	js/custom-3.js	(from https://web.archive.org/web/20180825180224/http://ayadrezk.com/our-services-8)
11:29:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:19%20GMT	https://web.archive.org/web/20180825165438im_/http://ayadrezk.com/users/images/favicon.png	png/favicon-3.png	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:20%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/bootstrap.min.css	css/bootstrap.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:21%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/bootstrap-theme.min.css	css/bootstrap-theme.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:22%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/bootstrap-rtl.min.css	css/bootstrap-rtl.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:23%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/block_grid_bootstrap.css	css/block_grid_bootstrap-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:24%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/font-awesome.min.css	css/font-awesome.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:25%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/typicons.min.css	css/typicons.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:26%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/odometer-theme-default.css	css/odometer-theme-default-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:27%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/slider-pro.min.css	css/slider-pro.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:28%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/animate-custom.css	css/animate-custom-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:29%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/owl.carousel.css	css/owl.carousel-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:30%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/owl.theme.default.min.css	css/owl.theme.default.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:31%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/slicknav.min.css	css/slicknav.min-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:32%20GMT	https://web.archive.org/web/20180825165438cs_/http://ayadrezk.com/users/css/style.css	css/style-3.css	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:33%20GMT	https://web.archive.org/web/20180825165438im_/http://ayadrezk.com/users/images/logo.png	png/logo-3.png	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:34%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/	html/index-12.html	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:34%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-1	delayed/our-services-1.209.delayed	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:35%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-2	other/our-services-10	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:36%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-3	other/our-services-10	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:37%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-4	other/our-services-10	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:38%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-5	other/our-services-10	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:39%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-6	other/our-services-10	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:40%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-7	other/our-services-10	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:41%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-8	other/our-services-10	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:42%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-customer	other/our-customer	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:44%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/about-us	other/about-us	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:44%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/contact-us	other/contact-us	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:45%20GMT	https://web.archive.org/web/20180825165438im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-3.jpg	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:46%20GMT	https://web.archive.org/web/20180825165438/http://ayadrezk.com/users/index.html	html/index-13.html	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:47%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/jquery.min.js	js/jquery.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:48%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/bootstrap.min.js	js/bootstrap.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:49%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/jquery.hoverIntent.js	js/jquery.hoverintent-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:50%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/superfish.min.js	js/superfish.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:51%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/jquery.sliderPro.min.js	js/jquery.sliderpro.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:52%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/owl.carousel.min.js	js/owl.carousel.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:53%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/odometer.min.js	js/odometer.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:54%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/waypoints.min.js	js/waypoints.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:55%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/jquery.slicknav.min.js	js/jquery.slicknav.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:56%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/wow.min.js	js/wow.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:57%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/retina.min.js	js/retina.min-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:58%20GMT	https://web.archive.org/web/20180825165438js_/http://ayadrezk.com/users/js/custom.js	js/custom-3.js	(from https://web.archive.org/web/20180825165438/http://ayadrezk.com/our-services-9)
11:29:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:29:59%20GMT	https://web.archive.org/web/20180825170934im_/http://ayadrezk.com/users/images/favicon.png	png/favicon-3.png	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:00%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/bootstrap.min.css	css/bootstrap.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:01%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/bootstrap-theme.min.css	css/bootstrap-theme.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:02%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/bootstrap-rtl.min.css	css/bootstrap-rtl.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:03%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/block_grid_bootstrap.css	css/block_grid_bootstrap-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:04%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/font-awesome.min.css	css/font-awesome.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:05%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/typicons.min.css	css/typicons.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:06%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/odometer-theme-default.css	css/odometer-theme-default-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:07%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/slider-pro.min.css	css/slider-pro.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:08%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/animate-custom.css	css/animate-custom-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:09%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/owl.carousel.css	css/owl.carousel-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:10%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/owl.theme.default.min.css	css/owl.theme.default.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:11%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/slicknav.min.css	css/slicknav.min-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:12%20GMT	https://web.archive.org/web/20180825170934cs_/http://ayadrezk.com/users/css/style.css	css/style-3.css	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:13%20GMT	https://web.archive.org/web/20180825170934im_/http://ayadrezk.com/users/images/logo.png	png/logo-3.png	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:14%20GMT	https://web.archive.org/web/20180825170934/http://ayadrezk.com/	html/index-13.html	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:14%20GMT	https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-services-1	delayed/our-services-1.232.delayed	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:15%20GMT	https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-services-2	other/our-services-10	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
11:30:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:30:16%20GMT	https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-services-3	other/our-services-10	(from https://web.archive.org/web/20180825170934/http://ayadrezk.com/our-customer)
